ID,Haiku
8578,叱られし思ひ出もある子規忌かな
8579,糸瓜忌の紅茶に消ゆる角砂糖
8580,糸瓜忌や虚子に聞きたる子規のこと
8581,枝豆がしんから青い獺祭忌
8582,風に乗る川霧軽し高瀬舟
8583,霧しぐれ富士を見ぬひぞ面白き
8584,街の灯の一列に霧うごくなり
8585,一すぢに飛ぶ蜉蝣や雨の中
8586,鏡の面蜉蝣の居て落着かず
8587,何処よりうすば蜉蝣吹かれ来し
8588,妻ありてうすばかげろふ透きとほる
8589,月に飛び月の色なり草かげろふ
8590,草蜉蝣人に見られてとまりけり
8591,とどまればあたりにふゆる蜻蛉かな
8592,夕月も蜻蛉も天にとどまれり
8593,蜻蛉のあとさらさらと草の音
8594,高浪をくゞりて秋の蝶黃なり
8595,草にある午前のしめり秋の蝶
8596,秋の蠅一つ真水の上に死す
8597,草庵の弱りはじめや秋の蠅
8598,秋の蚊のよろ／＼と来て人を刺す
8599,秋の蚊を払ふかすかに指に触れ
8600,秋の蟵つるかと云へばつるといふ
8601,母ときてふるさとに吊る秋の蚊帳
8602,別蚊帳たたみ終りて嵩もなし
8603,蟵の果ふたたび母と子になりて
8604,秋扇や生れながらに能役者
8605,扇捨てて手を置く膝のものうさよ
8606,とりあげし秋の団扇におもふこと
8607,秋団扇四五本ありて用ふなし
8608,木洩れ日の素顔にあたり秋袷
8609,喪主といふ妻の終の座秋袷
8610,虫ほさんけふ初雪の富士颪
8611,箱根路や初雪の富士をまなかひに
8612,さびしさは秋の彼岸のみづすまし
8613,住職は父の教え子秋彼岸
8614,穴に入る蛇とも見えず艷やかに
8615,蛇穴に入るや冷たく光る石
8616,風ならぬ笹の乾き音穴惑
8617,穴まどひ化石とならず動きけり
8618,うたふでもなく雁瘡の子を負ひて立つ
8619,ふるさとや雁瘡のこの今日もゐる
8620,いぶしたる炉上の燕帰りけり
8621,秋燕や雲にのみ日の当たりゐる
8622,起きあがる牡鹿もう角伐られゐて
8623,鹿寄せの喇叭夕べは長く吹く
8624,さびしくて牡丹根分を思ひ立つ
8625,縁談をすゝめ牡丹の根分かな
8626,つきぬけて天上の紺曼珠沙華
8627,曼珠沙華不思議は茎のみどりかな
8628,まんじゆしやげ昔おいらん泣きました
8629,秋風の吹きのこしてや鶏頭花
8630,鶏頭の十四五本もありぬべし
8631,鶏頭の黄色は淋し常楽寺
8632,人の如く鶏頭立てり二三本
8633,葉鶏頭出窓一杯燃えてをり
8634,くれなゐに暗さありけり葉鶏頭
8635,自転車に苧殻音たつ盆支度
8636,鉈鞘の転がつてゐる盆用意
8637,いづくにもとゞろく濤や盆支度
8638,畑のもの庭のもの選り盆支度
8639,つけ焼のたうもろこしや盆やすみ
8640,盆休み無き一灯を点じけり
8641,船降りて口の塩つぱき盆帰省
8642,白黒の写真囲むや盆休
8643,家めぐり早稲にさす日の朝な／ ＼
8644,早稲の香のしむばかりなる旅の袖
8645,菜種蒔く手にやるせなき小鳥哉
8646,菜種蒔くかそかなる音地に籠る
8647,今立てる一白波や秋の海
8648,砕けねば己れが見えず秋の浪
8649,嘶きに秋の白波ただ遥か
8650,幼子のひとりは背負ひ秋の浜
8651,秋鯖や上司罵るために酔ふ
8652,秋鯖を心祝ひのありて買ふ
8653,黒潮のうねりて秋刀魚競る町に
8654,荒海の秋刀魚を焼けば火も荒ぶ
8655,火だるまの秋刀魚を妻が食はせけり
8656,全長に回りたる火の秋刀魚かな
8657,暮色濃く鰯焼く香の豊かなる
8658,小鰯をうり歩きけり須磨の里
8659,この先は大景ばかり鰯引
8660,鰯船火の粉散らして闇すすむ
8661,鰯雲人に告ぐべきことならず
8662,妻がゐて子がゐて孤独いわし雲
8663,旅をしてみたく膝抱き鰯雲
8664,うつくしき世をとりもどすうろこ雲
8665,鮭のぼり来る撲たれても撲たれても
8666,鉄橋を夜汽車が通り鮭の番
8667,網打のしぼりよせたる鱸かな
8668,まつすぐに鱸の硬き顔が来ぬ
8669,うち晴れて鯊の八郎潟となる
8670,松島の鯊の貌見て旅了る
8671,鯊釣や不二暮れそめて手を洗ふ
8672,鯊釣れず水にある日のうつくしく
8673,夕づける根釣や一人加はりぬ
8674,青森の夜半の港の根釣かな
8675,青笹に頬刺し鰍提げ来る
8676,山高く鰍突く魚扠かざしけり
8677,菱の実を包みて濡るゝ新聞紙
8678,いつまでも菱取る舟の傾ける
8679,坂かけて夕日美し竹の春
8680,化野や風と遊びて竹の春
8681,書楼出て樵歌またきく竹の春
8682,やり水の奏でよろしき竹の春
8683,竹伐つて天の支へをうしなへり
8684,竹伐つて横たふ青さあらたまり
8685,騒ぐ竹この一本を伐らんとす
8686,行きさきはあの道端のねこじゃらし
8687,草いろいろおのおの花の手柄かな
8688,名はしらず草毎に花あはれなり
8689,穂に出でて靡くも哀れ草の花
8690,やすらかやどの花となく草の花
8691,花伏して柄に朝日さす秋海棠
8692,断腸花妻の死ははや遠きこと
8693,紫苑にはいつも風あり遠く見て
8694,山晴れが紫苑切るにもひびくほど
8695,夜の蘭香にかくれてや花白し
8696,紫の淡しと言はず蘭の花
8697,竜胆を畳に人のごとく置く
8698,竜胆のこの径夢に見たる径
8699,とりかぶと紫紺に月を遠ざくる
8700,妄想の草深ければ鳥兜
8701,コスモスの押しよせてゐる厨口
8702,コスモスのまだ触れ合はぬ花の数
8703,此秋も吾亦紅よと見て過ぬ
8704,吾亦紅霧が山越す音ならむ
8705,真菰の穂水にひゞきて抜けにけり
8706,真菰の花先へ先へと水路あり
8707,墓の辺や風あれば揺れ杜鵑草
8708,殉教の土の暗さに時鳥草
8709,城址とはゑのころ草の井戸一つ
8710,月草や澄みきる空を花の色
8711,露草の瑠璃をとばしぬ鎌試し
8712,城跡を泣く人誰そやそばの花
8713,遠山の奥の山見ゆ蕎麦の花
8714,堂守の植ゑわすれたる糸瓜かな
8715,死にたての死者でありけり糸瓜棚
8716,もの一つ我が世はかろきひさごかな
8717,くぐらねばならぬところに瓢かな
8718,鬼灯に娘三人しづかなり
8719,少年に鬼灯くるる少女かな
8720,すりこ木も紅葉しにけり蕃椒
8721,炎ゆる間がいのち女と唐辛子
8722,秋茄子の花咲きとむる二つ三つ
8723,頂きに花一つつけ秋茄子
8724,紫蘇の実や母亡きあとは妻が摘み
8725,とりあへず紫蘇の実しごく喜寿の酒
8726,貧しさや葉生姜多き夜の市
8727,湖近く住みて生姜を掘りにけり
8728,雨少しありたることも貝割菜
8729,籠の目にからまり残る貝割菜
8730,三日月や影ほのかなる抜菜汁
8731,椀に浮くつまみ菜うれし病むわれに
8732,雨ばれの土にころげし菜虫かな
8733,菜虫とるうしろ姿を憎まれて
8734,割合に小さき擂粉木胡麻をすり
8735,人遠く胡麻にかけたる野良着かな
8736,もろこしを焼くひたすらとなりてゐし
8737,もろこしの畑を横切る野猿かな
8738,高粱の根掘ひそかや日あたれる
8739,高粱や乳房持ちたる石仏
8740,黍の葉に黍の風だけかよふらし
8741,ずぶぬれの黍ずぶぬれの身に負へる
8742,ぬきんでて稲よりも濃く稗熟れぬ
8743,稗を抜くぶつきらぼうな顔が来て
8744,よき家や雀よろこぶ背戸の粟
8745,よく揃ふ粟の垂穂のここは加賀
8746,浴後また木犀の香を浴びにけり
8747,木犀の匂の中ですれ違ふ
8748,木犀をみごもるまでに深く吸ふ
8749,木犀やしづかに昼夜入れかはる
8750,深沈とものいふ秋の水に沿ひ
8751,いのち減る迅さに秋の水流れ
8752,草にふれ秋水走りわかれけり
8753,十棹とはあらぬ渡しや水の秋
8754,水澄みて金閣の金さしにけり
8755,水澄んで遠くのものの声を待つ
8756,水澄むや人はつれなくうつくしく
8757,正座してこころ水澄む方へ行く
8758,十月の明るさ踏んで小松原
8759,陽の匂ひして十月の仏たち
8760,子等に試験なき菊月のわれ愉し
8761,菊月の菊をあなどる花圃の隅
8762,汚れたる雑嚢肩に秋高し
8763,鳶の輪に斬り込む烏秋高し
8764,馬肥えてかがやき流る最上川
8765,丘の上に雲と遊びて馬肥ゆる
8766,生身魂ひよこひよこ歩み給ひけり
8767,生身魂生くる大儀を洩らさるる
8768,島人のまばらに坐り施餓鬼堂
8769,施餓鬼棚打ちそこねたる釘見えて
8770,踏切を流れ退く秋出水
8771,暮れてゆく秋の出水の戸口まで
8772,数ならぬ身とな思ひそ魂祭
8773,あぢきなや榧の裾踏む魂祭
8774,ひとり来てお盆の過ぎし墓を掃く
8775,終戦日妻子入れむと風呂洗ふ
8776,暮るるまで蝉鳴き通す終戦日
8777,終戦日沖へ崩るる雲ばかり
8778,堪ふること今は暑のみや終戦日
8779,によつぽりと秋の空なる不尽の山
8780,去るものは去りまた充ちて秋の空
8781,秋空へ大きな硝子窓一つ
8782,秋天に流れのおそき雲ばかり
8783,ねばりなき空にはしるや秋の雲
8784,あら海や波をはなれて秋の雲
8785,秋の雲立志伝みな家を捨つ
8786,噴煙はゆるく秋雲すみやかに
8787,"冷え／""＼と袖に入る日や秋の山"
8788,信濃路やどこ迄つゞく秋の山
8789,鳥獣のごとくたのしや秋の山
8790,山彦とゐるわらんべや秋の山
8791,秋の野は藁屋一ツにくれにけり
8792,秋の野をはろばろと行き木隠れぬ
8793,さゞ浪やあやしき迄に秋の声
8794,秋の声振り向けば道暮れてをり
8795,どぶろくといふ名の神社はつもみぢ
8796,初陣の功の如くに初紅葉
8797,山里や烟斜めにうすもみじ
8798,宇治川に映れる山の薄紅葉
8799,早咲の得手を桜の紅葉かな
8800,霧に影なげてもみづる桜かな
8801,膝まづくときの土の香きのこの香
8802,傘さしてまつすぐ通るきのこ山
8803,はつ茸や妹にくハせん草結び
8804,初茸や若き松より日のもるる
8805,山しめぢ買へば済みけり初瀬詣
8806,しめぢなます吾が晩年の見えてをり
8807,紙のごとき松茸椀に旅なかば
8808,松茸の椀のつつつと動きけり
8809,椎茸のぐいと曲がれる太き茎
8810,爛々と昼の星見え菌生え
8811,一本は神に残して茸狩
8812,斯くなれば濡るゝ外なし菌狩
8813,松茸飯美濃路の別れ明るうす
8814,ほんたうは松茸飯を炊いてをり
8815,新米の其一粒の光かな
8816,新米といふよろこびのかすかなり
8817,やき米に哥こそなけれ近衛殿
8818,焼き米を口へうつすや掌
8819,旅人となりにけるより新酒哉
8820,升飲の価は取らぬ新酒哉
8821,古酒の酔泊れといふに帰りけり
8822,岩塩のくれなゐを舐め古酒を舐め
8823,酔へばまた明治のことを濁り酒
8824,どびろくの宿はこゝよと障子の日
8825,たくましき稔り田や空従へて
8826,我が思ふ如く人行く稲田かな
8827,美しき稲の穂並の朝日かな
8828,堪へがたし稲穂しづまるゆふぐれは
8829,稲の香にむせぶ仏の野に立てり
8830,魚沼や中稲の穂波うち揃ひ
8831,遠山の晴れつづく夜の中稲かな
8832,浮塵子来て鼓打つなり夜の障子
8833,浮塵子とぶ楽器をみがく青年に
8834,一字や蝗のとべる音ばかり
8835,蝗また流れて伊賀の月あかり
8836,しづかなる力満ちゆき螇蚸とぶ
8837,はたはたのとべるや渚までとほし
8838,悪玉の笑へり赫き盆の月
8839,きちきちがたち二つたち風ゆけり
8840,はたはたも靴の埃もたのしけれ
8841,盆過て宵闇暗し虫の声
8842,虫聞くや庭木にとゞく影法師
8843,ころころやこのごろ物の影深く
8844,蟋蟀に覚めしや胸の手をほどく
8845,鈴虫のひげをふりつつ買はれける
8846,戸を細目に野の鈴虫の声入るゝ
8847,しばらくは風を疑ふきりぎりす
8848,津軽まで海平らなりきりぎりす
8849,稲雀ぐわらん／  ＼と銅鑼が鳴る
8850,稲雀風の形をつくりけり
8851,夕空のなごみわたれる案山子かな
8852,倒れたる案山子の顔の上に天
8853,あけくれをかたぶき尽す案山子かな
8854,案山子翁風に吹かるるものまとふ
8855,新しき板もまじりて鳴子かな
8856,鳥立ちしあとも鳴子の鳴りやまず
8857,鳥威し簡単にして旅に立つ
8858,月明き夜は夜もすがら鳥威
8859,通夜の窓ことり／ ＼と添水かな
8860,見えてゐる添水の音の聞えけり
8861,鹿垣のひとところ切れ人通す
8862,鹿垣をくぐりてゐるは流れのみ
8863,淋しさにまた銅鑼うつや鹿火屋守
8864,月落ちて鈴鹿の闇に鹿火ひとつ
8865,虫送る松明森にかくれけり
8866,濁流がニ村をへだつ虫送り
8867,豊年や切手をのせて舌甘し
8868,一握の灯が汽車となる豊の秋
8869,駒とめて何事問ふぞ毛見の人
8870,箸すてゝ毛見を迎へに走るなり
8871,からうじて山田実のりぬ落し水
8872,水落し来て子の間に寝まるなり
8873,見るかぎり同じ速さの秋の川
8874,吾に近き波はいそげり秋の川
8875,またしても狐見舞ひぬ下り簗
8876,渦見せて大河馳せゆく下り簗
8877,落鮎や畠もひたす雨の暮
8878,落鮎やすでに霜ふる笹のいろ
8879,虫絶えて簗に雨ふる落鰻
8880,砂川やありあり見ゆる落鰻
8881,日にかゝる雲やしばしのわたりどり
8882,故郷も今は仮寝や渡り鳥
8883,朝鳥の来ればうれしき日和かな
8884,夜の明けて我もうれしや渡り鳥
8885,いそかしきこゝろ告るか秋の鳥
8886,色鳥や黒姫よりの雲の帯
8887,小鳥来て午後の紅茶のほしきころ
8888,天遠く下り来し小鳥皆光る
8889,踏切よりすぐ鵯の森に入る
8890,しんがりの鵯の速さを見失ふ
8891,老犬の処暑の大地にはらばひて
8892,処暑の句座金太郎とて名告りけり
8893,半分は簾越しなり処暑の庭
8894,冷汁に胃の腑息づく八月尽
8895,糠床のずるりとゆるび八月尽
8896,われありと思ふ鵙啼き過ぐるたび
8897,百舌に顔切られて今日が始まるか
8898,川底の日のうらゝかに鶉なく
8899,鶉食つて月の出遅き丸子宿
8900,鴫立ちてゆふ風わたる古江かな
8901,歩き出す鴫に大きな伊勢の海
8902,降り通す雨やかけすの啼き通し
8903,かけす鳴きひかりしたしき楢林
8904,旅たのし椋鳥あまたわれとゐて
8905,椋鳥の黄色の足が芝歩く
8906,鶫死して翅拡ぐるに任せたり
8907,人の顔俄にさむし鶫とぶ
8908,障子閉め庭の蒿雀に心置き
8909,白山を梢に蒿雀降る如し
8910,砂丘よりかぶさつて来ぬ鶸のむれ
8911,人来ねば鶸の来てゐる石舞台
8912,連雀やひとりしたゝる松の中
8913,連雀や裏の牧場の柵の上
8914,枯木にも菊戴の鳴日かな
8915,この高木菊戴も来るとかや
8916,せきれいや渚を消えて又居れり
8917,せきれいの居るともなくて波白し
8918,啄木鳥や落葉をいそぐ牧の木々
8919,啄木鳥の腹をこぼるゝ木屑かな
8920,妻の手に木の実のいのちあたたまる
8921,木の実独楽影を正して回りけり
8922,香取より鹿島はさびし木の実落つ
8923,よろこべばしきりに落つる木の実かな
8924,中年や遠くみのれる夜の桃
8925,まだ誰のものでもあらぬ箱の桃
8926,林檎むく五重の塔に刃を向けて
8927,刃を入るる隙なく林檎紅潮す
8928,梨むくや甘き雫の刃を垂るゝ
8929,梨食うてすつぱき芯にいたりけり
8930,岬端の岩落ちさうに法師蝉
8931,この夕べ力つくせり法師蝉
8932,己が木の下に捨てらる榠櫨の実
8933,花梨の実高きにあれば高き風
8934,別るるや柿喰ひながら坂の上
8935,柿くへば鐘が鳴るなり法隆寺
8936,よろ／＼と棹がのぼりて柿挟む
8937,干柿の種のほつそり物思ひ
8938,山国や星のなかなる吊し柿
8939,寂しさの嵯峨より出たる熟柿かな
8940,少年が跳ねては減らす無花果よ
8941,いちじくや裂けて山河を遠くせり
8942,枸杞の実を容れて緩やかなる拳
8943,枸杞摘むや雲噴きあがる海の方
8944,いそ山や茱萸ひろふ子の袖袂
8945,人棲みし名残の茱萸の島に熟れ
8946,木にも似ず扨もちいさき榎の実哉
8947,榎の実ちるむくの羽音や朝あらし
8948,椋拾ふ子に落葉掃く嫗かな
8949,椋の実に旅も果てなる一日かな
8950,枯れなんとせしをぶだうの盛りかな
8951,山葡萄からめる木々も見慣れつゝ
8952,家遠き思ひ野葡萄手に摘むは
8953,蘡薁のここだく踏まれ茶毘の径
8954,足音をたのしむ橋やえびかづら
8955,通草熟れ消えんばかりに蔓細し
8956,通草蔓ひつぱつてみて仰ぎけり
8957,郁子一つ芭蕉生家の文机に
8958,喪の家の郁子にふれたるうなじかな
8959,沖縄の壺より茘枝もろく裂け
8960,苦瓜を噛んで火山灰の降る夜なり
8961,かれ／＼ナルやのへに冬瓜の独ぬる
8962,山寺や斎の冬瓜きざむ音
8963,桐の実のおのれ淋しく鳴る音かな
8964,桐の実の鳴る酒蔵の残りけり
8965,椿の実滝しろがねに鳴るなべに
8966,椿の実に黒潮は土佐離れたり
8967,中山は材木の町五倍子を干し
8968,山の日は五倍子の蓆に慌し
8969,鳥の道きらりきらりと黄沙来る
8970,母の死や枝の先まで梅の花
8971,廻廊の雨したたかに白椿
8972,夏蜜柑いづこも遠く思はるゝ
8973,やませ来るいたちのやうにしなやかに
8974,山瀬風くるほとけに巨き絵蝋燭
8975,土佐よりは伊予が美し麦は穂に
8976,秋深き隣に旅の赤子泣く
8977,嶺聳ちて秋分の闇に入る
8978,秋朝や痛がりとかす縺れ髪
8979,砂の如き雲流れ行く朝の秋
8980,大鯉のぎいと廻りぬ秋の昼
8981,鶏のとほく来てゐる秋の昼
8982,奥入瀬の水に木にたつ秋気かな
8983,一筋に木曾谷をゆく秋気かな
8984,水底を水の流るる寒露かな
8985,真上より鯉見ることも寒露かな
8986,肌寒と言葉交せばこと足りぬ
8987,肌寒やうすれ日のさす窓障子
8988,霜降や鳥の塒を身に近く
8989,霜降や地にひゞきたる鶏のこゑ
8990,山畑に月すさまじくなりにけり
8991,松島や日暮れて松の冷まじき
8992,山の端のまぶしき釣瓶落しかな
8993,集合は釣瓶落しの錦糸町
8994,川音の町へ出づるや後の月
8995,目つむれば蔵王権現後の月
8996,盆東風や駄菓子の芯の煎り大豆
8997,盆東風や見知らぬ客に会釈して
8998,高西風や窓開けはなつ糀倉
8999,高西風の蒼き運河に鷗翔く
9000,この橋を渡れば十勝鮭颪
9001,川波のたゝみにたゝみ鮭颪
9002,草木より人飜る雁渡し
9003,へつつひの火のたらたらと雁渡し
9004,雀らの乗つてはしれり芋嵐
9005,平城京跡の広さや芋嵐
9006,芦も鳴らぬ潟一面の秋ぐもり
9007,汐上げてゐる流木の秋ぐもり
9008,ひとりごと言うては答ふ秋湿り
9009,肖像の並ぶ廊下や秋湿り
9010,秋しぐれ塀をぬらしてやみにけり
9011,果樹園のほそみち光り秋時雨
9012,秋の虹消えたるのちも仰がるる
9013,秋の虹森を出づれば消えてなき
9014,渤海の秋夕焼やすぐをはる
9015,秋夕焼わが溜息に褪せゆけり
9016,露寒や乳房ぽちりと犬の胸
9017,露寒や兄妹さらに黙り合ふ
9018,小満のみるみる涙湧く子かな
9019,朝風や水霜すべる神の杉
9020,竜田姫月の鏡にうち向ひ
9021,麓まで一気に駆けて龍田姫
9022,もの置けばそこに生れぬ秋の蔭
9023,庭芝を抉りし径の秋の翳
9024,頬杖に深き秋思の観世音
9025,いびつなる物の気になる秋思かな
9026,楓より松に秋意や二尊院
9027,くきくきと佛の彫りも秋意かな
9028,秋興に暑さはいつか忘れたり
9029,秋興や額に浪逆の浪しぶき
9030,底紅の花に傅く忌日かな
9031,世阿弥忌の夕月白く上りけり
9032,この船であの島へ行く世阿弥の忌
9033,世阿弥忌や鼻の欠けたる鬼の面
9034,天の川ほのと淵ある世阿弥の忌
9035,世阿弥忌の佐渡につどひぬ夕焼雲
9036,寂寞と滝かけて山粧へり
9037,搾乳の朝な夕なを山粧ふ
9038,暮れかけてまた来る客や秋の園
9039,つまだちて咲くものばかり秋の園
9040,待ちかねて雁の下りたる刈田かな
9041,いちまいの刈田となりてただ日なた
9042,穭田に鶏あそぶ夕日かな
9043,穭田に立ち目的のある如し
9044,盆波やいのちをきざむ崕づたひ
9045,盆波にひとりの泳ぎすぐ返す
9046,友死すと掲示してあり休暇明
9047,黒板のつくづく黒き休暇明け
9048,運動会村の自動車集まれり
9049,運動会授乳の母をはづかしがる
9050,猿酒や鬼の棲むなる大江山
9051,猿酒に酔ひては雨の飛驒泊
9052,むかご飯民話後半妻に継がす
9053,旅先の訛親しきむかご飯
9054,栗飯のまつたき栗にめぐりあふ
9055,栗飯を子が食ひ散らす散らさせよ
9056,一つ湧けば次々に湧く柚味噌かな
9057,柚味噌やひとの家族にうちまじり
9058,空は散るものに満ちたり菊膾
9059,花透けてきて出来上る菊膾
9060,とろろ汁麹子と書きし昔より
9061,くらくなる山に急かれてとろゝ汁
9062,新蕎麦の袋を縫ひぬ赤き糸
9063,山国や新蕎麦を切る音迅し
9064,みちのくの黄菊ばかりの菊枕
9065,野に摘みし菊も少しや菊枕
9066,秋簾とろりたらりと懸りたり
9067,湖へ倒して障子洗ひをり
9068,障子紙まだ世にありて障子貼る
9069,旅十日家の恋しく火恋し
9070,火が恋し窓に樹海の迫る夜は
9071,きら／＼と松葉が落ちる松手入
9072,大空に微塵かがやき松手入
9073,一杓に湯気の白さよ風炉名残
9074,かな文字を帯にちらして風炉名残
9075,納屋のもの取り出してあり冬支度
9076,踏台の紅い丸椅子冬支度
9077,ばさ／”＼と秋耕の手の乾きけり
9078,秋耕の了りし丘を月冷やす
9079,世の中は稲刈る頃か草の庵
9080,稲刈のたけなはにして野はしづか
9081,稲刈つて飛鳥の道のさびしさよ
9082,墓一つ残して稲を刈りつくす
9083,象潟や稲木も網の助杭
9084,稲架かけて飛驒は隠れぬ渡り鳥
9085,稲架組むや相別れたる峰二つ
9086,くらがりの稲架を見てゐる喪の眼かな
9087,血が薄くなる脱穀の夕まぐれ
9088,来かかりし人ひきかへす稲埃
9089,籾かゆし大和をとめは帯を解く
9090,夕日にもひと日の疲れ籾筵
9091,新藁や永劫太き納屋の梁
9092,新藁の香もこのもしく猫育つ
9093,藁塚に一つの強き棒挿さる
9094,藁塚のおなじ姿に傾ける
9095,湖に響きて消ゆる砧かな
9096,ともし火と砧の音のほか洩れず
9097,綿摘むや雲のさゞなみ空高く
9098,綿の実を摘みゐてうたふこともなし
9099,種あつめゐて朝顔の色忘る
9100,種採るや洗ひざらしのものを着て
9101,風の吹くままに紫雲英を蒔きにけり
9102,ほらねども山は薬のひかりかな
9103,ゲレンデとなるべき辺り薬掘る
9104,葛掘るはたたかひに似て吉野人
9105,葛引の川より山に入りにけり
9106,老の息うちしづめつつ牛蒡引く
9107,懐に夕風入れて牛蒡引く
9108,萩刈つて多少の惜みなしとせず
9109,萩刈りてなほ何か刈る音つづく
9110,木賊皆刈られて水の行方かな
9111,木賊刈憩ひたれども笠をとらず
9112,頂きに遊べる馬や萱を刈る
9113,刈り伏せの萱に日渡る裏秩父
9114,蘆刈の音とほざかる蘆の中
9115,津の国の減りゆく蘆を刈りにけり
9116,川上や黄昏かゝる小鳥あみ
9117,ついと来てついとかゝりぬ小鳥網
9118,峠路のいづこか鳴ける囮かな
9119,隠岐の子の篁ふかき囮かな
9120,法師にもあすは鳩吹く男かな
9121,藪蔭や鳩吹く人のあらはるる
9122,地芝居のお軽に用や楽屋口
9123,出番待つ馬話し合ふ村芝居
9124,家々のはざまの海や海螺回し
9125,ポケットに海螺の重さや海螺を打つ
9126,菊人形たましひのなき匂かな
9127,菊人形小町世にふる眺めして
9128,仁和寺を道の序や紅葉狩
9129,汽車はひく余生のけむり紅葉狩
9130,初めより傾く鍋や芋煮会
9131,芋煮会風にさからふかまど口
9132,人心しづかに菊の節句かな
9133,重陽や海の青きを見に登る
9134,江東にまた帰り住み震災忌
9135,震災忌大鉄橋を波洗ふ
9136,敬老の日のわが周囲みな老ゆる
9137,雀来て敬老の日の雨あがり
9138,山かがし秋分の日の草に浮く
9139,秋分の日の音立てて甲斐の川
9140,赤い羽根つけらるる待つ息とめて
9141,赤い羽根つけてどこへも行かぬ母
9142,体育の日を耳立てて兎たち
9143,体育の日の遠山が連なれる
9144,カレーの香ただよふ雨の文化の日
9145,叙勲の名一眺めして文化の日
9146,今生を燃えよと鬼の佞武多来る
9147,ねぶた絵の義経抱かれまだ赤子
9148,竿燈の撓ふにつれて身を反らす
9149,竿燈が揺れ止み天地ゆれはじむ
9150,酒吹いて竿燈支ふ肩浄め
9151,夕立の上るを待たず阿波踊
9152,黒塗りの下駄爪立てて阿波をどり
9153,町裏の灯なき吊橋風の盆
9154,踊の手ひらひら進み風の盆
9155,人肌といふはむづかし温め酒
9156,嗜まねど温め酒はよき名なり
9157,べつたら市秤も糀まみれなる
9158,楮散るべつたら市の荒筵
9159,わが知れる阿鼻叫喚や震災忌
9160,震災忌竹藪に寝たことをまた
9161,満潮の向ふの町の秋祭
9162,石段のはじめは地べた秋祭
9163,山々に深空賜はる秋祭
9164,ばらばらに賑つてをり秋祭
9165,火祭の戸每ぞ荒らぶ火に仕ふ
9166,火祭の闇にひそみて火伏せ役
9167,火まつりの果て鞍馬山音もどす
9168,火祭の終の火屑の夥し
9169,時代祭華か毛槍投ぐるとき
9170,替への牛牽かるゝ時代祭かな
9171,ついと出づうしろすがたの秋遍路
9172,秋遍路水うまさうにのみにけり
9173,身の丈の杖は漕ぐさま秋遍路
9174,補陀洛の海きらきらと秋遍路
9175,消し廻る灯に果て行くや牛祭
9176,月のなき夜道となりぬ牛祭
9177,摂津より奥の栗酒鬼貫忌
9178,鬼貫忌風がくすぐる耳の裏
9179,朝の茶に酢漬け茗荷を鬼貫忌
9180,酒倉の靄に明けゆく鬼貫忌
9181,猿蓑の後刷りもよし去来の忌
9182,去来忌の抱きて小さき膝がしら
9183,去来忌や菊の白きを夜のもの
9184,鞍馬より嵯峨野の冷ゆる去来の忌
9185,鬼城忌や芳墨惜しみなくおろす
9186,鬼城忌の耳に入りくる音あまた
9187,曼珠沙華いよよ炎となり鬼城の忌
9188,一壺には野の花挿して汀女の忌
9189,明日たのむ思ひあらたや汀女の忌
9190,汀女忌やていねいに拭く朝鏡
9191,蛇笏忌の田に出て月のしづくあび
9192,裏山にひかる雲積み蛇笏の忌
9193,山廬忌の秋は竹伐るこだまより
9194,蛇笏忌と思へり粗朶を束ねけり
9195,両膝に両手を正し素十の忌
9196,筆塚に小鳥遊ばせ素十の忌
9197,末弟の我もやや老い金風忌
9198,ぬか床のまだ生きてをり秋燕忌
9199,松ぼくりかぞえへて歩く秋燕忌
9200,九月の地蹠ぴつたり生きて立つ
9201,陶枕のかたきを得たる九月かな
9202,宗祇忌の筆ざんばらに筆立てに
9203,西北に富士の起ちたる宗祇の忌
9204,灯が洩れて八朔の夜のにぎはひか
9205,八朔や松の緑の曇りなき
9206,猫の髭水平に張る白露かな
9207,耳照つて白露の瓶の原にあり
9208,びいと啼く尻声悲し夜の鹿
9209,猟銃を鹿は静かに見据ゑけり
9210,蕎麦太きもてなし振りや鹿の声
9211,暗闇を鹿列なして横切りぬ
9212,内臓ぬかれたる猪のなほ重し
9213,猪の腸あらふ瀬波かな
9214,幾朝の声の鶲ぞ垣に来る
9215,雁ゆきてまた夕空をしたたらす
9216,みな大き袋を負へり雁渡る
9217,遥けさの初鴨の声聞きとむる
9218,封筒のふつくら厚く鴨来る
9219,現身の禱れば秋の翳聚る
9220,泉くむ人の婆娑たる秋の影
9221,鶴の来るために大空あけて待つ
9222,鶴守のはがき一片鶴来ると
9223,薄墨の鱗の金ンや紅葉鮒
9224,犬も来て覗くや魚籠の紅葉鮒
9225,鰡さげて篠つく雨の野を帰る
9226,鰡釣に波の曙うまれけり
9227,年輪の渦にさまよふ秋の蜂
9228,喪ごころや花粉まみれの秋の蜂
9229,山麓の百年の家銀木犀
9230,南天の実に惨たりし日を憶ふ
9231,億年のなかの今生実南天
9232,山梔子の実のみ華やぐ坊の垣
9233,山梔子の実のつややかに妻の空
9234,藤の実やたそがれさそふ薄みどり
9235,藤の実の群がり下がる棚の隅
9236,秋果盛る灯にさだまりて遺影はや
9237,秋果もるり合わす花より華やかに
9238,空は太初の青さ妻より林檎うく
